Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2015-08-21,1070.0,1072.3,1051.5,1060.85,1060.4373648879,79101.0,3446.0,83881656.0,20227.0,25.57,20.8,-9.15
2015-08-20,1079.8,1084.0,1070.35,1074.55,1077.2903305144,52857.0,1627.0,56942335.0,16197.0,30.64,13.65,-5.25
2015-08-19,1086.0,1086.0,1075.6,1080.9,1080.3475112748,48338.0,1635.0,52221838.0,15316.0,31.69,10.4,-5.1
2015-08-18,1094.45,1096.15,1078.8,1086.5,1085.5964521636,40419.0,1377.0,43878723.0,8938.0,22.11,17.35,-7.95
2015-08-17,1102.0,1102.0,1076.3,1090.55,1090.5359010624,60806.0,1690.0,66311126.0,15535.0,25.55,25.7,-11.45
2015-08-14,1081.05,1104.0,1080.55,1102.0,1095.8747734193,84407.0,2315.0,92499502.0,27175.0,32.2,23.45,20.95
2015-08-13,1079.0,1083.0,1067.6,1076.4,1076.57363098,71091.0,1905.0,76534696.0,15180.0,21.35,15.4,-2.6
2015-08-12,1100.0,1100.0,1068.0,1069.95,1080.814098608,58332.0,1870.0,63046048.0,15851.0,27.17,32.0,-30.05
2015-08-11,1099.8,1099.8,1084.5,1094.45,1091.029176252,45208.0,2412.0,49323247.0,13252.0,29.31,15.3,-5.35
2015-08-10,1092.0,1105.9,1088.0,1093.9,1099.12811754,75821.0,2040.0,83336993.0,40364.0,53.24,17.9,1.9
2015-08-07,1095.85,1096.35,1088.6,1092.85,1091.3818981674,38416.0,1081.0,41926527.0,12567.0,32.71,7.75,-3.0
2015-08-06,1092.1,1101.7,1086.0,1095.85,1093.6375645572,103784.0,2993.0,113502081.0,45206.0,43.56,15.7,3.75
2015-08-05,1089.25,1097.1,1085.15,1092.2,1091.477409167,73459.0,2610.0,80178839.0,31825.0,43.32,11.95,2.95
2015-08-04,1096.55,1102.65,1082.8,1088.35,1092.2948266852,86115.0,2531.0,94062969.0,23661.0,27.48,19.85,-8.2
2015-08-03,1111.2,1117.9,1092.5,1094.6,1102.1751268296,68596.0,2174.0,75604805.0,20057.0,29.24,25.4,-16.6
2015-07-31,1110.55,1120.0,1102.75,1111.2,1109.3854893857,133075.0,2787.0,147631474.0,72198.0,54.25,17.25,0.65
2015-07-30,1110.0,1117.0,1101.5,1107.85,1109.8789695428,167809.0,2538.0,186247680.0,103091.0,61.43,15.5,-2.15
2015-07-29,1107.0,1117.9,1103.1,1108.0,1109.5530817306,219049.0,2575.0,243046493.0,155807.0,71.13,14.8,1.0
2015-07-28,1096.0,1113.0,1092.6,1107.4,1106.8916453424,231739.0,3500.0,256509963.0,144666.0,62.43,20.4,11.4
2015-07-27,1106.6,1106.6,1081.25,1095.4,1097.44150522,94923.0,1832.0,104172440.0,66306.0,69.85,25.35,-11.2
2015-07-24,1106.5,1114.95,1101.0,1106.8,1110.7237281463,215925.0,2990.0,239833021.0,136383.0,63.16,13.95,0.3
2015-07-23,1114.35,1115.7,1100.0,1107.2,1108.1879682934,147477.0,3668.0,163432237.0,52359.0,35.5,15.7,-7.15
2015-07-22,1099.75,1117.0,1089.25,1114.35,1108.9978146709,273643.0,5495.0,303469489.0,201285.0,73.56,27.75,14.6
2015-07-21,1120.0,1127.9,1094.05,1098.6,1112.8202235232,216085.0,7048.0,240463758.0,34448.0,15.94,33.85,-21.4
2015-07-20,1115.0,1120.0,1106.8,1115.6,1111.6588700324,211245.0,2815.0,234832378.0,152275.0,72.08,13.2,0.6
2015-07-17,1105.0,1120.5,1105.0,1110.35,1109.9081313073,172420.0,2922.0,191370360.0,99051.0,57.45,15.5,5.35
2015-07-16,1096.0,1119.45,1095.95,1113.35,1110.0207954344,248468.0,5981.0,275804647.0,125764.0,50.62,23.5,17.35
2015-07-15,1090.0,1101.05,1090.0,1096.7,1097.3719357007,166596.0,2203.0,182817775.0,106463.0,63.9,11.05,6.7
2015-07-14,1090.65,1101.5,1087.25,1091.95,1094.6477050071,79107.0,2198.0,86594296.0,25751.0,32.55,14.25,1.3
2015-07-13,1090.0,1105.0,1087.6,1095.45,1096.1402816745,143996.0,3829.0,157839816.0,64296.0,44.65,17.4,5.45
2015-07-10,1076.3,1095.0,1070.0,1092.45,1084.1621583445,70795.0,2285.0,76753260.0,14819.0,20.93,25.0,16.15
2015-07-09,1064.8,1076.5,1060.0,1073.65,1068.60439543,63020.0,2160.0,67343449.0,13724.0,21.78,16.5,8.85
2015-07-08,1080.0,1080.7,1067.0,1070.25,1073.4354261568,81883.0,2614.0,87896113.0,13986.0,17.08,13.7,-9.75
2015-07-07,1075.0,1091.3,1075.0,1086.25,1085.7571940512,55810.0,2145.0,60596109.0,16476.0,29.52,16.3,11.25
2015-07-06,1064.0,1086.8,1061.6,1083.15,1074.4686311787,57860.0,2414.0,62168755.0,13069.0,22.59,25.2,19.15
2015-07-03,1057.45,1076.0,1056.0,1074.45,1069.4392127777,78199.0,3306.0,83629077.0,18902.0,24.17,20.0,17.0
2015-07-02,1068.5,1068.5,1055.05,1057.45,1060.7846958682,103031.0,2811.0,109293708.0,27407.0,26.6,13.45,-11.05
2015-07-01,1063.0,1076.85,1060.75,1071.7,1071.5103777152,95204.0,3075.0,102012074.0,26889.0,28.24,16.1,8.7
2015-06-30,1050.0,1072.1,1048.3,1067.45,1059.8621217318,75806.0,3287.0,80343908.0,24876.0,32.82,23.8,17.45
2015-06-29,1044.4,1062.25,1031.15,1056.95,1044.4554883378,145299.0,5165.0,151758338.0,37102.0,25.53,31.1,12.55
2015-06-26,1069.0,1070.05,1052.0,1063.1,1060.5188496355,62415.0,2388.0,66192284.0,14146.0,22.66,18.05,-5.9
2015-06-25,1049.95,1070.0,1043.5,1065.6,1055.9715884574,74160.0,3098.0,78310853.0,28997.0,39.1,26.5,15.65
2015-06-24,1051.0,1055.0,1043.0,1045.45,1049.1641929141,51878.0,1944.0,54428540.0,16626.0,32.05,12.0,-5.55
2015-06-23,1048.45,1061.4,1043.2,1050.7,1054.1106154211,88541.0,2678.0,93332008.0,37313.0,42.14,18.2,2.25
2015-06-22,1031.5,1056.75,1028.85,1048.45,1050.3883673272,144438.0,4224.0,151715995.0,60371.0,41.8,27.9,16.95
2015-06-19,1020.1,1035.0,1013.85,1030.2,1022.6940762433,77856.0,2989.0,79622870.0,23409.0,30.07,21.15,10.1
2015-06-18,1005.0,1023.8,1003.5,1019.1,1017.5481766816,113447.0,3530.0,115437788.0,54866.0,48.36,20.3,14.1
2015-06-17,1010.0,1013.0,1000.4,1004.6,1004.8557065928,217827.0,6991.0,218884704.0,132103.0,60.65,12.6,-5.4
2015-06-16,1005.0,1009.95,997.8,1008.15,1000.5292338434,146132.0,2258.0,146209338.0,97208.0,66.52,12.15,3.15
2015-06-15,1009.0,1013.15,1000.25,1004.9,1006.8477760412,94696.0,2394.0,95344457.0,46979.0,49.61,12.9,-4.1
2015-06-12,998.0,1009.8,990.25,1008.2,1000.7191801892,78018.0,3379.0,78074109.0,17521.0,22.46,19.55,10.2
2015-06-11,1016.6,1020.0,995.0,999.85,1006.7500050264,49737.0,1906.0,50072725.0,10650.0,21.41,25.0,-16.75
2015-06-10,999.85,1019.0,998.5,1015.7,1011.7271645933,60531.0,2376.0,61240857.0,24448.0,40.39,20.5,15.85
2015-06-09,1004.0,1005.0,997.0,1000.25,1001.3407967008,54801.0,2154.0,54874477.0,18832.0,34.36,8.0,-3.75
2015-06-08,1011.85,1013.55,996.1,1002.8,1003.6790473427,44801.0,1975.0,44965825.0,14850.0,33.15,17.45,-9.05
2015-06-05,1016.95,1018.0,1002.65,1012.05,1011.3796745807,124209.0,3163.0,125622458.0,61512.0,49.52,15.35,-4.9
2015-06-04,1007.55,1017.8,995.0,1015.1,1001.2105066532,182018.0,4146.0,182238334.0,24377.0,13.39,22.8,7.55
2015-06-03,1009.95,1016.1,999.0,1004.6,1008.2405279224,66828.0,2761.0,67378698.0,20820.0,31.15,17.1,-5.35
2015-06-02,1035.0,1040.2,1005.0,1008.7,1026.0494590277,110172.0,3287.0,113041921.0,53810.0,48.84,35.2,-26.3
2015-06-01,1051.25,1056.0,1033.65,1036.15,1047.7579248648,69528.0,3534.0,72848513.0,30793.0,44.29,22.35,-15.1
2015-05-29,1029.0,1054.5,1028.0,1051.1,1043.8311823395,73067.0,2404.0,76269613.0,22616.0,30.95,26.5,22.1
2015-05-28,1040.0,1043.9,1022.9,1029.25,1031.0381749686,47780.0,1778.0,49263004.0,15371.0,32.17,21.0,-10.75
2015-05-27,1024.0,1039.9,1020.0,1037.85,1032.5259215454,45657.0,1602.0,47142036.0,12379.0,27.11,19.9,13.85
2015-05-26,1022.15,1029.0,1018.85,1026.3,1023.3930313106,72180.0,2023.0,73868509.0,34048.0,47.17,10.15,4.15
2015-05-25,1025.1,1030.5,1018.8,1023.45,1024.5621564147,44203.0,1966.0,45288721.0,10940.0,24.75,11.7,-1.65
2015-05-22,1024.0,1029.0,1019.2,1025.6,1025.4422008563,67501.0,2494.0,69218374.0,24343.0,36.06,9.8,1.6
2015-05-21,1024.0,1029.6,1015.25,1025.2,1023.6176706214,52426.0,1633.0,53664180.0,19645.0,37.47,14.35,1.2
2015-05-20,1011.4,1026.0,1010.0,1023.95,1021.3956023904,65763.0,2179.0,67170039.0,22364.0,34.01,16.0,12.55
2015-05-19,1009.8,1017.9,999.05,1006.65,1005.0747484875,117688.0,2504.0,118285237.0,64591.0,54.88,18.85,-3.15
2015-05-18,999.0,1011.25,992.0,1009.15,1002.4594340353,90359.0,2643.0,90581232.0,39843.0,44.09,19.25,10.15
2015-05-15,992.0,997.4,985.0,990.15,990.8913192262,71595.0,2431.0,70942864.0,21592.0,30.16,12.4,-1.85
2015-05-14,995.0,995.0,974.75,991.5,984.87121100647,108736.0,3048.0,107090956.0,42390.0,38.98,20.25,-3.5
2015-05-13,980.0,993.8,972.35,990.25,985.37935480133,207099.0,3969.0,204071079.0,112618.0,54.38,21.45,10.25
2015-05-12,987.2,987.2,967.4,971.85,972.11303415496,439292.0,7522.0,427041479.0,313281.0,71.31,19.8,-15.35
2015-05-11,985.0,992.7,974.0,990.85,985.51353266867,210232.0,4090.0,207186481.0,126583.0,60.21,18.7,5.85
2015-05-08,961.0,987.0,955.5,982.7,974.35802033674,181445.0,9616.0,176792391.0,89997.0,49.6,31.5,21.7
2015-05-07,972.0,972.0,944.7,951.7,958.87431188754,164399.0,9670.0,157637978.0,74448.0,45.28,27.3,-20.3
2015-05-06,988.0,988.0,966.0,969.4,974.7161608577,105211.0,8237.0,102550862.0,35740.0,33.97,22.0,-18.6
2015-05-05,1008.0,1008.0,985.5,987.4,992.2011394024,86010.0,5365.0,85339220.0,26636.0,30.97,22.5,-20.6
2015-05-04,995.0,1008.9,993.0,1000.9,1002.038636769,61677.0,3826.0,61802737.0,20748.0,33.64,15.9,5.9
2015-04-30,994.05,994.05,979.35,989.2,985.56691756796,136840.0,8350.0,134864977.0,37708.0,27.56,14.7,-4.85
2015-04-29,1004.4,1009.35,988.5,993.95,995.83181263084,114640.0,7737.0,114162159.0,36094.0,31.48,20.85,-10.45
2015-04-28,1006.0,1011.0,991.1,1004.05,999.34631407993,141620.0,8240.0,141527425.0,61241.0,43.24,19.9,-1.95
2015-04-27,1020.0,1020.0,996.25,1006.6,1002.3560173315,189943.0,6579.0,190390509.0,105333.0,55.46,23.75,-13.4
2015-04-24,1020.0,1020.0,1000.5,1006.6,1009.0120903007,151361.0,9260.0,152725079.0,39808.0,26.3,19.5,-13.4
2015-04-23,1020.0,1026.0,1006.0,1013.5,1013.6982273781,349031.0,16085.0,353812106.0,128477.0,36.81,20.0,-6.5
2015-04-22,1010.0,1020.0,994.0,1014.95,1007.2313501235,100376.0,5538.0,101101854.0,33373.0,33.25,26.0,4.95
2015-04-21,1007.15,1014.6,997.0,1002.9,1005.7687240898,90939.0,5679.0,91463602.0,26884.0,29.56,17.6,-4.25
2015-04-20,1022.0,1025.0,1003.25,1007.15,1015.6339247752,96431.0,5391.0,97938595.0,40266.0,41.76,21.75,-14.85
2015-04-17,1028.0,1028.0,1015.85,1018.9,1020.3413236883,82391.0,4100.0,84066942.0,45362.0,55.06,12.15,-9.1
2015-04-16,1031.0,1033.05,1020.2,1029.1,1026.6027851944,109364.0,5517.0,112273387.0,44199.0,40.41,12.85,-1.9
2015-04-15,1038.5,1048.35,1025.0,1030.4,1039.3404031089,60728.0,3759.0,63117064.0,18643.0,30.7,23.35,-8.1
2015-04-13,1043.55,1046.7,1035.0,1038.15,1040.285308201,65785.0,3732.0,68435169.0,22616.0,34.38,11.7,-5.4
2015-04-10,1057.5,1057.5,1035.75,1042.2,1043.1908326438,51967.0,3500.0,54211498.0,17452.0,33.58,21.75,-15.3
2015-04-09,1040.0,1058.0,1030.0,1056.2,1047.434297311,70956.0,4576.0,74321748.0,17766.0,25.04,28.0,16.2
2015-04-08,1040.0,1041.2,1030.25,1035.7,1037.0575507222,35586.0,3069.0,36904730.0,11655.0,32.75,10.95,-4.3
2015-04-07,1034.0,1039.35,1023.85,1033.75,1030.6816801287,121824.0,3507.0,125561765.0,11957.0,9.81,15.5,-0.25
2015-04-06,1035.0,1036.5,1019.25,1031.3,1029.6680937046,79185.0,4509.0,81534268.0,25706.0,32.46,17.25,-3.7
2015-04-01,1026.0,1036.5,1013.75,1033.85,1026.2232391911,57360.0,3570.0,58864165.0,18815.0,32.8,22.75,7.85
2015-03-31,1040.0,1040.0,1016.0,1022.85,1027.731007219,75634.0,4234.0,77731407.0,17473.0,23.1,24.0,-17.15
2015-03-30,1024.0,1039.4,1014.0,1036.55,1028.2705095692,113959.0,8359.0,117180679.0,49449.0,43.39,25.4,12.55
2015-03-27,1011.0,1023.3,1007.8,1013.35,1015.0641153649,201309.0,7157.0,204341542.0,93540.0,46.47,15.5,2.35
2015-03-26,1028.0,1032.0,1002.55,1007.15,1012.1147163771,179922.0,7188.0,182101704.0,81252.0,45.16,29.45,-20.85
2015-03-25,1042.3,1046.0,1031.3,1033.85,1037.9721296645,132650.0,3922.0,137687003.0,82491.0,62.19,14.7,-8.45
2015-03-24,1045.0,1057.0,1036.0,1037.8,1046.7521967535,211676.0,12364.0,221572318.0,98953.0,46.75,21.0,-7.2
2015-03-23,1058.55,1059.0,1046.35,1047.85,1052.3864860749,105062.0,4692.0,110565829.0,49208.0,46.84,12.65,-10.7
2015-03-20,1052.0,1059.05,1045.25,1055.55,1052.7886814492,309916.0,10223.0,326276057.0,181011.0,58.41,13.8,3.55
2015-03-19,1067.35,1073.5,1049.0,1051.6,1062.1002563897,124810.0,5208.0,132560733.0,40458.0,32.42,24.5,-15.75
2015-03-18,1059.0,1071.25,1053.9,1063.75,1064.2644529329,132205.0,5592.0,140701082.0,49684.0,37.58,17.35,4.75
2015-03-17,1060.05,1064.9,1043.5,1057.75,1055.8417098872,242940.0,10411.0,256506185.0,119328.0,49.12,21.4,-2.3
2015-03-16,1045.5,1057.9,1043.0,1051.45,1052.9888055972,230115.0,5758.0,242308519.0,164654.0,71.55,14.9,5.95
2015-03-13,1058.0,1063.1,1035.05,1042.85,1043.9072563638,154113.0,6674.0,160879679.0,60500.0,39.26,28.05,-15.15
2015-03-12,1060.0,1063.25,1051.05,1054.95,1054.6290728607,168033.0,7833.0,177212487.0,90958.0,54.13,12.2,-5.05
2015-03-11,1052.0,1061.75,1050.25,1056.2,1055.2578289255,361480.0,9278.0,381454600.0,231915.0,64.16,11.5,4.2
2015-03-10,1065.0,1065.0,1045.1,1052.75,1053.7295234683,139550.0,6117.0,147047955.0,56482.0,40.47,19.9,-12.25
2015-03-09,1078.8,1078.8,1056.35,1059.15,1063.8953304782,101338.0,5244.0,107813025.0,25431.0,25.1,22.45,-19.65
2015-03-05,1067.95,1089.0,1062.4,1085.05,1073.6067396984,263721.0,8154.0,283132643.0,144306.0,54.72,26.6,17.1
2015-03-04,1104.1,1105.0,1059.75,1065.15,1086.1470604565,450291.0,14065.0,489082246.0,176785.0,39.26,45.25,-38.95
2015-03-03,1084.0,1091.4,1076.25,1082.3,1084.4661420907,237271.0,6083.0,257312366.0,145324.0,61.25,15.15,-1.7
2015-03-02,1082.0,1098.5,1069.15,1082.9,1086.9829956658,297630.0,10141.0,323518749.0,138937.0,46.68,29.35,0.9
2015-02-28,1066.5,1077.0,1044.6,1067.85,1057.1981812255,417204.0,13066.0,441067310.0,188360.0,45.15,32.4,1.35
2015-02-27,1045.5,1058.4,1045.5,1054.2,1054.5895482116,416943.0,10787.0,439703730.0,292306.0,70.11,12.9,8.7
2015-02-26,1054.0,1055.0,1036.05,1039.95,1045.4174656569,99292.0,5138.0,103801591.0,35169.0,35.42,18.95,-14.05
2015-02-25,1070.0,1075.0,1050.0,1052.6,1060.8254724676,85826.0,5159.0,91046407.0,35474.0,41.33,25.0,-17.4
2015-02-24,1069.0,1071.8,1057.2,1067.0,1064.4904820766,52585.0,3547.0,55976232.0,11339.0,21.56,14.6,-2.0
2015-02-23,1075.65,1081.75,1061.8,1066.6,1071.4173858162,77638.0,4959.0,83182703.0,19071.0,24.56,19.95,-9.05
2015-02-20,1081.0,1089.15,1068.55,1072.55,1078.3732748692,98978.0,5683.0,106735230.0,19574.0,19.78,20.6,-8.45
2015-02-19,1080.0,1085.0,1064.0,1079.5,1075.415553802,98844.0,4474.0,106298375.0,18687.0,18.91,21.0,-0.5
2015-02-18,1070.0,1082.35,1060.0,1075.0,1074.6788644449,96411.0,7238.0,103610864.0,35494.0,36.82,22.35,5.0
2015-02-16,1078.0,1083.75,1062.5,1067.1,1074.2814492633,409477.0,6314.0,439893545.0,299342.0,73.1,21.25,-10.9
2015-02-13,1085.0,1085.0,1063.95,1065.85,1071.3854896912,149921.0,5278.0,160623184.0,77758.0,51.87,21.05,-19.15
2015-02-12,1065.0,1081.4,1053.0,1077.6,1067.9615452691,107347.0,6469.0,114642468.0,46883.0,43.67,28.4,12.6
2015-02-11,1059.5,1065.2,1053.25,1058.5,1059.7684357459,67342.0,3602.0,71366926.0,12563.0,18.66,11.95,-1.0
2015-02-10,1031.95,1062.0,1030.55,1055.6,1051.3958058377,137143.0,6475.0,144191575.0,31322.0,22.84,31.45,23.65
2015-02-09,1048.5,1048.5,1035.0,1040.25,1040.4893563153,98744.0,4874.0,102742081.0,30003.0,30.38,13.5,-8.25
2015-02-06,1080.0,1080.0,1050.15,1056.55,1059.3632897004,300003.0,7380.0,317812165.0,183014.0,61.0,29.85,-23.45
2015-02-05,1070.3,1092.0,1070.25,1077.25,1082.4431182492,152483.0,7016.0,165054174.0,37644.0,24.69,21.75,6.95
2015-02-04,1063.8,1080.5,1057.15,1067.25,1070.250324607,113984.0,8639.0,121991413.0,38785.0,34.03,23.35,3.45
2015-02-03,1082.4,1082.4,1055.25,1063.25,1060.143157705,610285.0,8554.0,646989467.0,459714.0,75.33,27.15,-19.15
2015-02-02,1068.0,1093.15,1052.05,1082.3,1068.045567708,129741.0,9259.0,138569300.0,41110.0,31.69,41.1,14.3
2015-01-30,1095.1,1097.0,1065.0,1076.0,1076.2476882709,213801.0,8289.0,230102832.0,82601.0,38.63,32.0,-19.1
2015-01-29,1073.0,1099.7,1061.5,1094.3,1083.0026533144,377264.0,15649.0,408577913.0,197425.0,52.33,38.2,21.3
2015-01-28,1069.8,1093.0,1055.0,1058.1,1072.5559862371,399625.0,10981.0,428620186.0,221018.0,55.31,38.0,-11.7
2015-01-27,1043.1,1077.6,1041.85,1074.0,1058.7569021501,237752.0,6609.0,251721571.0,149286.0,62.79,35.75,30.9
2015-01-23,1023.4,1047.85,1023.4,1042.9,1042.0436649407,436460.0,11912.0,454810378.0,277649.0,63.61,24.45,19.5
2015-01-22,1022.5,1032.4,1019.0,1021.15,1022.8171079587,233821.0,4867.0,239156119.0,158317.0,67.71,13.4,-1.35
2015-01-21,1027.15,1032.9,1018.05,1019.85,1025.3639535406,244773.0,7105.0,250981411.0,159342.0,65.1,14.85,-7.3
2015-01-20,1010.0,1026.65,1002.0,1022.2,1013.5517398713,578606.0,13619.0,586447118.0,405531.0,70.09,24.65,12.2
2015-01-19,1012.5,1018.2,1003.0,1004.5,1007.6181476093,199310.0,6041.0,200828373.0,91726.0,46.02,15.2,-8.0
2015-01-16,991.05,1014.9,991.05,1001.5,1006.4737504289,174860.0,5927.0,175992000.0,99344.0,56.81,23.85,10.45
2015-01-15,981.15,998.0,973.25,992.6,988.62242743217,654939.0,16798.0,647487384.0,436960.0,66.72,24.75,11.45
2015-01-14,962.4,974.3,960.25,963.35,965.88000570948,63053.0,6358.0,60901632.0,17444.0,27.67,14.05,0.95
2015-01-13,971.0,971.45,956.0,963.55,966.47545686084,233222.0,7049.0,225403339.0,101397.0,43.48,15.45,-7.45
2015-01-12,970.0,974.3,964.1,968.1,968.16198323892,106795.0,4994.0,103394859.0,48115.0,45.05,10.2,-1.9
2015-01-09,969.85,979.25,966.85,974.7,973.55767296084,206752.0,9799.0,201284996.0,107775.0,52.13,12.4,4.85
2015-01-08,954.8,969.0,948.9,964.5,964.22151511227,169862.0,7110.0,163784595.0,93769.0,55.2,20.1,9.7
2015-01-07,942.1,951.0,932.0,945.35,946.06116313032,46564.0,3221.0,44052392.0,14113.0,30.31,19.0,3.25
2015-01-06,955.0,956.45,937.7,942.65,947.44070833225,77026.0,4047.0,72977568.0,26428.0,34.31,18.75,-12.35
2015-01-05,969.8,972.3,955.15,956.65,959.54503597122,232825.0,4890.0,223406073.0,137199.0,58.93,17.15,-13.15
2015-01-02,952.05,969.0,952.05,964.95,965.22379056474,224795.0,9318.0,216977482.0,138641.0,61.67,16.95,12.9
2015-01-01,952.0,953.05,946.25,951.3,948.99114497529,53416.0,2375.0,50691311.0,12825.0,24.01,6.8,-0.7
2014-12-31,957.2,957.65,949.1,952.0,952.99671418461,336294.0,2070.0,320487077.0,305507.0,90.85,8.55,-5.2
2014-12-30,951.5,959.0,943.1,956.35,952.63540471998,61907.0,3161.0,58974800.0,24003.0,38.77,15.9,4.85
2014-12-29,950.0,955.0,948.0,951.5,951.74592636279,118690.0,2761.0,112962724.0,83208.0,70.11,7.0,1.5
2014-12-26,946.1,952.65,943.05,947.9,948.79967731114,62599.0,2896.0,59393911.0,20725.0,33.11,9.6,1.8
2014-12-24,956.0,964.8,941.1,945.75,952.62622079804,169766.0,5005.0,161723543.0,70857.0,41.74,23.7,-10.25
2014-12-23,964.95,973.85,955.6,959.5,964.03852199281,159052.0,5943.0,153332255.0,75512.0,47.48,18.25,-5.45
2014-12-22,954.0,966.0,942.6,963.25,952.99794524494,156223.0,7178.0,148880198.0,51104.0,32.71,23.4,9.25
2014-12-19,943.55,949.0,932.25,940.8,940.17014828917,114506.0,4973.0,107655123.0,44429.0,38.8,16.75,-2.75
2014-12-18,930.0,936.75,922.05,934.05,929.09649759006,350216.0,7901.0,325384459.0,54542.0,15.57,14.7,4.05
2014-12-17,926.5,932.0,916.45,921.85,921.46990059584,136614.0,5255.0,125885689.0,59546.0,43.59,15.55,-4.65
2014-12-16,938.95,940.3,917.8,925.6,927.26030090136,89531.0,4420.0,83018542.0,26655.0,29.77,22.5,-13.35
2014-12-15,925.0,944.05,925.0,941.55,938.2193607015,106742.0,3983.0,100147411.0,43208.0,40.48,19.05,16.55
2014-12-12,928.0,935.95,928.0,932.35,932.39763267665,110758.0,3208.0,103270497.0,47697.0,43.06,7.95,4.35
2014-12-11,930.0,935.4,925.5,933.9,929.9522349844,55459.0,2662.0,51574221.0,15855.0,28.59,9.9,3.9
2014-12-10,925.55,935.4,925.3,930.95,930.3871762963,84375.0,2684.0,78501418.0,41256.0,48.9,10.1,5.4
2014-12-09,922.1,935.15,922.1,927.15,929.71806372955,66437.0,4553.0,61767679.0,20914.0,31.48,13.05,5.05
2014-12-08,942.7,944.4,925.1,927.5,933.42421734718,64045.0,3284.0,59781154.0,20189.0,31.52,19.3,-15.2
2014-12-05,937.6,944.75,935.75,942.7,940.24976868412,209670.0,3871.0,197142169.0,83971.0,40.05,9.0,5.1
2014-12-04,940.0,945.0,931.55,940.5,937.87195091189,158572.0,5114.0,148720231.0,71265.0,44.94,13.45,0.5
2014-12-03,944.7,944.7,931.05,932.45,936.06732851497,147768.0,6325.0,138320797.0,49914.0,33.78,13.65,-12.25
2014-12-02,943.9,949.45,939.6,942.75,943.65474227874,86741.0,3922.0,81853556.0,24209.0,27.91,9.85,-1.15
2014-12-01,957.15,961.0,948.1,950.4,955.88757497097,135219.0,3686.0,129254162.0,23211.0,17.17,12.9,-6.75
2014-11-28,947.4,965.45,947.4,957.4,960.27600089314,147793.0,7308.0,141922071.0,57817.0,39.12,18.05,10.0
2014-11-27,951.0,953.8,943.05,947.65,950.13867600296,155665.0,2538.0,147903337.0,61885.0,39.76,10.75,-3.35
2014-11-26,952.0,959.0,933.15,950.95,948.26516684589,118103.0,5597.0,111992961.0,21200.0,17.95,25.85,-1.05
2014-11-25,942.05,958.7,940.0,952.85,949.8269957588,233896.0,9891.0,222160735.0,68399.0,29.24,18.7,10.8
2014-11-24,934.0,950.0,928.2,944.9,941.9110335762,204639.0,6317.0,192751732.0,89399.0,43.69,21.8,10.9
2014-11-21,925.9,935.0,914.4,932.5,926.80368568918,161598.0,6835.0,149769622.0,49750.0,30.79,20.6,6.6
2014-11-20,927.0,927.0,912.5,917.6,916.8690973279,82145.0,4912.0,75316212.0,26660.0,32.45,14.5,-9.4
2014-11-19,936.45,936.9,923.0,926.8,929.37314247768,67765.0,3571.0,62978971.0,17336.0,25.58,13.9,-9.65
2014-11-18,920.0,935.0,912.05,932.4,925.51822874345,258438.0,7277.0,239189080.0,122281.0,47.32,22.95,12.4
2014-11-17,930.0,940.0,909.0,919.55,918.46511171255,305561.0,10999.0,280647118.0,114221.0,37.38,31.0,-10.45
2014-11-14,918.2,932.5,912.0,929.3,920.97762194914,146885.0,5856.0,135277798.0,57128.0,38.89,20.5,11.1
2014-11-13,914.65,920.0,904.8,916.2,912.98778804055,135441.0,4742.0,123655979.0,47964.0,35.41,15.2,1.55
2014-11-12,912.65,920.0,904.7,911.7,913.29994265545,326099.0,6752.0,297826198.0,189560.0,58.13,15.3,-0.95
2014-11-11,905.1,917.0,902.55,907.45,909.32116108536,229785.0,4611.0,208948363.0,135289.0,58.88,14.45,2.35
2014-11-10,907.0,908.85,893.35,904.2,900.53387640216,265037.0,5909.0,238674797.0,111643.0,42.12,15.5,-2.8
2014-11-07,908.0,908.0,894.0,899.0,899.49980505404,192361.0,5110.0,173028682.0,88947.0,46.24,14.0,-9.0
2014-11-05,911.0,920.0,911.0,912.75,917.24771764093,368807.0,7646.0,338287379.0,237619.0,64.43,9.0,1.75
2014-11-03,912.0,919.05,905.2,910.45,910.59051166219,233318.0,5250.0,212457157.0,139200.0,59.66,13.85,-1.55
2014-10-31,898.4,914.15,898.4,912.2,910.74906713501,543755.0,8846.0,495224359.0,361205.0,66.43,15.75,13.8
2014-10-30,891.95,900.0,887.7,895.4,895.54590572066,368734.0,6183.0,330218224.0,229444.0,62.22,12.3,3.45
2014-10-29,897.1,901.45,890.0,891.45,893.22086945399,171993.0,3452.0,153627737.0,101422.0,58.97,11.45,-5.65
2014-10-28,900.0,900.5,894.1,895.2,895.93065329227,116242.0,2735.0,104144771.0,58633.0,50.44,6.4,-4.8
2014-10-27,898.0,907.0,894.0,897.15,900.90215327317,136397.0,3518.0,122880351.0,62821.0,46.06,13.0,-0.85
2014-10-23,892.35,898.0,891.75,896.5,895.55555217246,32843.0,1684.0,29412731.0,15532.0,47.29,6.25,4.15
2014-10-22,901.0,904.75,891.1,893.75,896.5548427951,266881.0,6889.0,239273453.0,159471.0,59.75,13.65,-7.25
